hgnc_symbol	mim_morbid
SSB	NA
SSBP1	NA
SSBP2	NA
SSBP3	NA
SSBP4	NA
SSC4D	NA
SSC5D	NA
SSFA2	NA
SSH1	NA
SSH2	NA
SSH3	NA
SSNA1	NA
SSPN	NA
SSPO	NA
SSR1	NA
SSR2	NA
SSR3	NA
SSR4	NA
SSRP1	NA
SSSCA1	NA
SST	NA
SSTR1	NA
SSTR2	NA
SSTR3	NA
SSTR4	NA
SSTR5	NA
SSU72	NA
SSX1	300813
SSX2	300813
SSX2B	NA
SSX2IP	NA
SSX3	NA
SSX4	NA
SSX4B	NA
SSX5	NA
SSX7	NA
ST13	NA
ST14	NA
ST18	NA
ST20	NA
ST20-MTHFS	NA
ST3GAL1	NA
ST3GAL2	NA
ST3GAL3	NA
ST3GAL4	NA
ST3GAL5	609056
ST3GAL6	NA
ST5	NA
ST6GAL1	NA
ST6GAL2	NA
ST6GALNAC1	NA
ST6GALNAC2	NA
ST6GALNAC3	NA
ST6GALNAC4	NA
ST6GALNAC5	NA
ST6GALNAC6	NA
ST7	NA
ST8SIA1	NA
ST8SIA2	NA
ST8SIA3	NA
ST8SIA4	NA
ST8SIA5	NA
ST8SIA6	NA
STAB1	NA
STAB2	NA
STAC	NA
STAC2	NA
STAC3	255995
STAG1	NA
STAG2	NA
STAG3	615723
STAG3L1	NA
STAG3L5P-PVRIG2P-PILRB	NA
STAM	NA
STAM2	NA
STAMBP	NA
STAMBPL1	NA
STAP1	NA
STAP2	NA
STAR	201710
STARD10	NA
STARD13	NA
STARD3	NA
STARD3NL	NA
STARD5	NA
STARD7	NA
STARD8	NA
STARD9	NA
STAT1	614892
STAT1	614162
STAT1	613796
STAT2	616636
STAT3	615952
STAT3	147060
STAT4	612253
STAT5A	NA
STAT5B	245590
STAT6	NA
STATH	NA
STAU1	NA
STAU2	NA
STBD1	NA
STC1	NA
STC2	NA
STEAP1	NA
STEAP2	NA
STEAP3	615234
STEAP4	NA
STIL	612703
STIM1	612783
STIM1	160565
STIM2	NA
STIP1	NA
STK10	NA
STK11	273300
STK11	260350
STK11	175200
STK11IP	NA
STK16	NA
STK17B	NA
STK19	NA
STK24	NA
STK25	NA
STK26	NA
STK3	NA
STK31	NA
STK32C	NA
STK33	NA
STK35	NA
STK36	NA
STK38	NA
STK39	NA
STK4	614868
STK40	NA
STMN1	NA
STMN2	NA
STMN3	NA
STMN4	NA
STOM	185000
STOML1	NA
STOML2	NA
STOML3	NA
STON1	NA
STON1-GTF2A1L	NA
STON2	NA
STOX1	609404
STRA6	601186
STRA8	NA
STRADA	611087
STRADB	NA
STRAP	NA
STRBP	NA
STRIP2	NA
STRN	NA
STRN4	NA
STS	308100
STT3A	615596
STT3B	615597
STUB1	615768
STX10	NA
STX11	603552
STX12	NA
STX16	603233
STX17	NA
STX18	NA
STX19	NA
STX1A	NA
STX1B	616172
STX2	NA
STX3	NA
STX4	NA
STX5	NA
STX6	NA
STX7	NA
STX8	NA
STXBP1	612164
STXBP2	613101
STXBP3	NA
STXBP4	NA
STXBP5	NA
SUB1	NA
SUCLA2	612073
SUCLG1	245400
SUCLG2	NA
SUCNR1	NA
SUDS3	NA
SUFU	607174
SUFU	155255
SUFU	109400
SUGP1	NA
SUGP2	NA
SUGT1	NA
SULF1	NA
SULT1A1	NA
SULT1A2	NA
SULT1A3	NA
SULT1A4	NA
SULT1B1	NA
SULT1C2	NA
SULT1C3	NA
SULT1C4	NA
SULT1E1	NA
SULT2A1	NA
SULT2B1	NA
SULT4A1	NA
SULT6B1	NA
SUMF1	272200
SUMF2	NA
SUMO1	613705
SUMO1P1	NA
SUMO2	NA
SUMO3	NA
SUMO4	600320
SUN1	NA
SUN2	NA
SUN5	NA
SUOX	NA
SUPT16H	NA
SUPT20H	NA
SUPT3H	NA
SUPT4H1	NA
SUPT5H	NA
SUPT6H	NA
SUPT7L	NA
SUPV3L1	NA
SURF1	616684
SURF1	256000
SURF2	NA
SURF4	NA
SURF6	NA
SUSD2	NA
SUSD3	NA
SUSD5	NA
SUSD6	NA
SUV39H1	NA
SUV39H2	NA
SUZ12	NA
SV2A	NA
SV2B	NA
SV2C	NA
SVEP1	NA
SVIL	NA
SVIP	NA
SVOP	NA
SWAP70	NA
SWI5	NA
SWSAP1	NA
SWT1	NA
SYAP1	NA
SYBU	NA
SYCE1	616950
SYCE1	616947
SYCE2	NA
SYCE3	NA
SYCN	NA
SYCP1	NA
SYCP2	NA
SYCP2L	NA
SYCP3	NA
SYDE1	NA
SYDE2	NA
SYF2	NA
SYK	NA
SYMPK	NA
SYN1	300491
SYN2	181500
SYN3	NA
SYNC	NA
SYNCRIP	NA
SYNDIG1	NA
SYNDIG1L	NA
SYNE1	612998
SYNE1	610743
SYNE2	612999
SYNE4	615540
SYNGAP1	612621
SYNGR1	NA
SYNGR2	NA
SYNGR3	NA
SYNJ1	615530
SYNJ2	NA
SYNJ2BP	NA
SYNM	NA
SYNPO	NA
SYNPO2	NA
SYNPR	NA
SYNRG	NA
SYP	300802
SYPL2	NA
SYS1	NA
SYT1	NA
SYT10	NA
SYT11	NA
SYT12	NA
SYT13	NA
SYT15	NA
SYT16	NA
SYT17	NA
SYT2	NA
SYT3	NA
SYT4	NA
SYT5	NA
SYT6	NA
SYT7	NA
SYT8	NA
SYT9	NA
SYTL1	NA
SYTL2	NA
SYTL3	NA
SYTL4	NA
SYTL5	NA
SYVN1	NA
SZRD1	NA
SZT2	615476
T	615709
T	182940
TAAR1	NA
TAAR2	NA
TAAR5	NA
TAAR6	NA
TAAR8	NA
TAAR9	NA
TAB1	NA
TAB2	614980
TAB3	NA
TAC1	NA
TAC3	614839
TAC4	NA
TACC1	NA
TACC2	NA
TACC3	NA
TACO1	220110
TACR1	NA
TACR2	NA
TACR3	614840
TACSTD2	204870
TADA1	NA
TADA2A	NA
TADA2B	NA
TADA3	NA
TAF1	314250
TAF1	300966
TAF10	NA
TAF11	NA
TAF12	NA
TAF13	NA
TAF15	612237
TAF1A	NA
TAF1B	NA
TAF1C	NA
TAF1D	NA
TAF1L	NA
TAF2	615599
TAF3	NA
TAF4	NA
TAF4B	615841
TAF5	NA
TAF5L	NA
TAF6	NA
TAF6L	NA
TAF7	NA
TAF7L	NA
TAF8	NA
TAF9	NA
TAF9B	NA
TAGAP	NA
TAGLN	NA
TAGLN2	NA
TAL1	613065
TAL2	613065
TALDO1	606003
TAMM41	NA
TANC2	NA
TANGO6	NA
TANK	NA
TAOK1	NA
TAOK2	NA
TAOK3	NA
TAP1	604571
TAP2	604571
TAPBP	604571
TAPBPL	NA
TARBP1	NA
TARBP2	NA
TARDBP	612069
TARM1	NA
TARS	NA
TARS2	615918
TARSL2	NA
TAS1R1	NA
TAS1R2	NA
TAS1R3	NA
TAS2R1	NA
TAS2R10	NA
TAS2R13	NA
TAS2R14	NA
TAS2R16	103780
TAS2R19	NA
TAS2R20	NA
TAS2R3	NA
TAS2R30	NA
TAS2R31	NA
TAS2R38	171200
TAS2R39	NA
TAS2R4	NA
TAS2R40	NA
TAS2R41	NA
TAS2R42	NA
TAS2R43	NA
TAS2R46	NA
TAS2R5	NA
TAS2R50	NA
TAS2R60	NA
TAS2R7	NA
TAS2R8	NA
TAS2R9	NA
TASP1	NA
TAT	276600
TATDN1	NA
TATDN1P1	NA
TATDN2	NA
TAX1BP1	NA
TAX1BP3	NA
TAZ	302060
TBATA	NA
TBC1D1	NA
TBC1D10A	NA
TBC1D10B	NA
TBC1D10C	NA
TBC1D14	NA
TBC1D15	NA
TBC1D16	NA
TBC1D17	NA
TBC1D19	NA
TBC1D2	NA
TBC1D20	615663
TBC1D21	NA
TBC1D22B	NA
TBC1D23	NA
TBC1D25	NA
TBC1D26	NA
TBC1D27	NA
TBC1D28	NA
TBC1D2B	NA
TBC1D3	NA
TBC1D30	NA
TBC1D31	NA
TBC1D3B	NA
TBC1D3C	NA
TBC1D3E	NA
TBC1D3F	NA
TBC1D3G	NA
TBC1D3H	NA
TBC1D3I	NA
TBC1D3K	NA
TBC1D3L	NA
TBC1D4	616087
TBC1D5	NA
TBC1D7	NA
TBC1D8	NA
TBC1D8B	NA
TBC1D9	NA
TBC1D9B	NA
TBCA	NA
TBCB	NA
TBCC	NA
TBCCD1	NA
TBCD	NA
TBCE	244460
TBCE	241410
TBCEL	NA
TBCK	NA
TBK1	616439
TBKBP1	NA
TBL1X	NA
TBL1XR1	616944
TBL1XR1	602342
TBL1Y	NA
TBL2	NA
TBL3	NA
TBP	607136
TBP	168600
TBPL1	NA
TBPL2	NA
TBR1	NA
TBRG1	NA
TBRG4	NA
TBX15	260660
TBX2	NA
TBX20	611363
TBX21	208550
TBX22	303400
TBX22	302905
TBX3	181450
TBX4	147891
TBX5	142900
TBX6	122600
TBXA2R	614009
TBXAS1	614158
TBXAS1	231095
TC2N	NA
TCAF1	NA
TCAP	607487
TCAP	601954
TCEA1	NA
TCEA2	NA
TCEA3	NA
TCEAL1	NA
TCEAL2	NA
TCEAL3	NA
TCEAL4	NA
TCEAL5	NA
TCEAL6	NA
TCEAL7	NA
TCEAL8	NA
TCEAL9	NA
TCEANC	NA
TCEANC2	NA
TCEB1	NA
TCEB2	NA
TCEB3	NA
TCEB3B	NA
TCEB3C	NA
TCEB3CL	NA
TCEB3CL2	NA
TCERG1	NA
TCF12	615314
TCF19	NA
TCF20	NA
TCF21	NA
TCF23	NA
TCF25	NA
TCF3	NA
TCF4	NA
TCF7	NA
TCF7L1	NA
TCF7L2	NA
TCFL5	NA
TCHH	NA
TCHHL1	NA
TCHP	NA
TCIRG1	259700
TCL1A	NA
TCL1B	NA
TCL6	NA
TCN1	NA
TCN2	275350
TCOF1	154500
TCP1	NA
TCP10	NA
TCP10L	NA
TCP10L2	NA
TCP11	NA
TCP11L1	NA
TCP11L2	NA
TCP11X2	NA
TCTA	NA
TCTE3	NA
TCTEX1D1	NA
TCTEX1D2	NA
TCTEX1D4	NA
TCTN1	614173
TCTN2	616654
TCTN2	613885
TCTN2	213300
TCTN3	614815
TCTN3	258860
TCTN3	213300
TDG	NA
TDGF1	NA
TDH	615174
TDO2	NA
TDP1	607250
TDP2	616949
TDRD1	NA
TDRD10	NA
TDRD12	NA
TDRD3	NA
TDRD6	NA
TDRD7	613887
TDRD9	NA
TDRKH	NA
TDRP	NA
TEAD1	108985
TEAD2	NA
TEAD3	NA
TEAD4	NA
TEC	NA
TECPR2	615031
TECR	614020
TECRL	NA
TECTA	603629
TECTA	601543
TEF	NA
TEFM	NA
TEK	600195
TEKT1	NA
TEKT2	NA
TEKT3	NA
TEKT4	NA
TEKT4P2	NA
TEKT5	NA
TELO2	616954
TEN1-CDK3	NA
TENM1	NA
TENM3	615145
TENM4	616736
TEP1	NA
TEPSIN	NA
TERB2	NA
TERC	NA
TERF1	NA
TERF2	NA
TERF2IP	NA
TERT	615134
TERT	614742
TERT	613989
TERT	609135
TERT	178500
TERT	127550
TES	NA
TESC	NA
TESK1	NA
TESK2	NA
TESPA1	NA
TET1	NA
TET2	614286
TET3	NA
TEX10	NA
TEX101	NA
TEX11	309120
TEX12	NA
TEX13A	NA
TEX13B	NA
TEX14	NA
TEX15	NA
TEX19	NA
TEX2	NA
TEX26	NA
TEX261	NA
TEX264	NA
TEX28	NA
TEX30	NA
TEX33	NA
TEX35	NA
TEX36	NA
TEX37	NA
TEX40	NA
TEX43	NA
TEX9	NA
TF	209300
TFAM	NA
TFAP2A	113620
TFAP2B	617035
TFAP2B	169100
TFAP2C	NA
TFAP2D	NA
TFAP2E	NA
TFAP4	NA
TFB1M	NA
TFB2M	NA
TFCP2	NA
TFCP2L1	NA
TFDP1	NA
TFDP2	NA
TFDP3	NA
TFE3	300854
TFEB	NA
TFEC	NA
TFF1	NA
TFF2	NA
TFF3	NA
TFG	615658
TFG	604484
TFIP11	NA
TFPI	NA
TFPI2	NA
TFPT	NA
TFR2	604250
TFRC	616740
TG	608175
TG	274700
TGFA	NA
TGFB1	219700
TGFB1	131300
TGFB1I1	NA
TGFB2	614816
TGFB3	615582
TGFB3	107970
TGFBI	608471
TGFBI	608470
TGFBI	607541
TGFBI	602082
TGFBI	122200
TGFBI	121900
TGFBI	121820
TGFBR1	132800
TGFBR2	614331
TGFBR2	610168
TGFBR2	133239
TGFBR3	NA
TGFBRAP1	NA
TGIF1	142946
TGIF2	NA
TGIF2LX	NA
TGIF2LY	NA
TGM1	242300
TGM2	NA
TGM3	NA
TGM5	609796
TGM6	613908
TGM7	NA
TGOLN2	NA
TGS1	NA
TH	605407
THADA	NA
THAP1	602629
THAP10	NA
THAP11	NA
THAP12	NA
THAP2	NA
THAP3	NA
THAP4	NA
THAP5	NA
THAP6	NA
THAP7	NA
THAP8	NA
THBD	614486
THBD	612926
THBS1	NA
THBS2	603932
THBS3	NA
THBS4	NA
THEG	NA
THEM4	NA
THEM5	NA
THEMIS	NA
THEMIS2	NA
THG1L	NA
THNSL2	NA
THOC1	NA
THOC2	300957
THOC3	NA
THOC5	NA
THOC6	613680
THOC7	NA
THOP1	NA
THPO	187950
THRA	614450
THRAP3	NA
THRB	NA
THRSP	NA
THSD1	NA
THSD4	NA
THSD7A	NA
THSD7B	NA
THTPA	NA
THUMPD1	NA
THUMPD2	NA
THUMPD3	NA
THY1	NA
THYN1	NA
TIA1	604454
TIAF1	NA
TIAL1	NA
TIAM1	NA
TIAM2	NA
TICAM1	614850
TICAM2	NA
TICRR	NA
TIE1	NA
TIFA	NA
TIFAB	NA
TIGAR	NA
TIGD1	NA
TIGD3	NA
TIGD4	NA
TIGD5	NA
TIGD7	NA
TIGIT	NA
TIMD4	NA
TIMELESS	NA
TIMM10	NA
TIMM10B	NA
TIMM13	NA
TIMM17A	NA
TIMM17B	NA
TIMM21	NA
TIMM22	NA
TIMM23	NA
TIMM23B	NA
TIMM44	NA
TIMM50	NA
TIMM8A	304700
TIMM8B	NA
TIMM9	NA
TIMMDC1	NA
TIMP1	NA
TIMP2	NA
TIMP3	136900
TIMP4	NA
TINAG	NA
TINAGL1	NA
TINCR	NA
TINF2	613990
TINF2	268130
TINF2	127550
TIPARP	NA
TIPIN	NA
TIPRL	NA
TIRAP	614382
TIRAP	611162
TIRAP	610799
TIRAP	607948
TJAP1	NA
TJP1	NA
TJP2	615878
TJP2	607748
TJP3	NA
TK1	NA
TK2	NA
TKFC	NA
TKT	617044
TKTL1	NA
TKTL2	NA
TLCD1	NA
TLCD2	NA
TLDC1	NA
TLDC2	NA
TLE1	NA
TLE2	NA
TLE3	NA
TLE4	NA
TLE6	616814
TLK1	NA
TLK2	NA
TLL1	613087
TLL2	NA
TLN1	NA
TLN2	NA
TLR1	613223
TLR10	NA
TLR2	607948
TLR2	246300
TLR3	609423
TLR4	611488
TLR5	615557
TLR5	608556
TLR5	601744
TLR6	NA
TLR7	NA
TLR8	NA
TLR9	NA
TLX1	NA
TLX2	NA
TLX3	NA
TM2D1	NA
TM2D2	NA
TM2D3	NA
TM4SF1	NA
TM4SF18	NA
TM4SF19	NA
TM4SF20	615432
TM4SF4	NA
TM4SF5	NA
TM6SF1	NA
TM6SF2	NA
TM7SF2	NA
TM9SF1	NA
TM9SF2	NA
TM9SF4	NA
TMA16	NA
TMA7	NA
TMBIM1	NA
TMBIM4	NA
TMBIM6	NA
TMC4	NA
TMC5	NA
TMC6	226400
TMC7	NA
TMC8	226400
TMCC1	NA
TMCC2	NA
TMCC3	NA
TMCO1	NA
TMCO2	NA
TMCO3	NA
TMCO5A	NA
TMCO6	NA
TMED1	NA
TMED10	NA
TMED2	NA
TMED3	NA
TMED5	NA
TMED7	NA
TMED7-TICAM2	NA
TMED8	NA
TMED9	NA
TMEFF2	NA
TMEM100	NA
TMEM101	NA
TMEM104	NA
TMEM106A	NA
TMEM106B	NA
TMEM106C	NA
TMEM107	NA
TMEM108	NA
TMEM109	NA
TMEM11	NA
TMEM115	NA
TMEM119	NA
TMEM120A	NA
TMEM120B	NA
TMEM123	NA
TMEM125	NA
TMEM126A	612989
TMEM126B	252010
TMEM127	171300
TMEM128	NA
TMEM129	NA
TMEM130	NA
TMEM132A	NA
TMEM132B	NA
TMEM132C	NA
TMEM132D	NA
TMEM133	NA
TMEM134	NA
TMEM136	NA
TMEM139	NA
TMEM140	NA
TMEM147	NA
TMEM14A	NA
TMEM14B	NA
TMEM14C	NA
TMEM150A	NA
TMEM150B	NA
TMEM150C	NA
TMEM159	NA
TMEM160	NA
TMEM161A	NA
TMEM165	614727
TMEM167B	NA
TMEM168	NA
TMEM169	NA
TMEM17	NA
TMEM171	NA
TMEM173	615934
TMEM174	NA
TMEM175	NA
TMEM176A	NA
TMEM176B	NA
TMEM177	NA
TMEM178A	NA
TMEM179	NA
TMEM182	NA
TMEM183A	NA
TMEM184A	NA
TMEM184B	NA
TMEM184C	NA
TMEM186	NA
TMEM189	NA
TMEM189-UBE2V1	NA
TMEM19	NA
TMEM190	NA
TMEM199	616829
TMEM200A	NA
TMEM200B	NA
TMEM201	NA
TMEM202	NA
TMEM203	NA
TMEM204	NA
TMEM206	NA
TMEM207	NA
TMEM208	NA
TMEM209	NA
TMEM212	NA
TMEM213	NA
TMEM214	NA
TMEM216	608091
TMEM216	603194
TMEM218	NA
TMEM219	NA
TMEM220	NA
TMEM222	NA
TMEM223	NA
TMEM225	NA
TMEM229A	NA
TMEM230	NA
TMEM231	615397
TMEM231	614970
TMEM231	213300
TMEM232	NA
TMEM233	NA
TMEM234	NA
TMEM235	NA
TMEM236	NA
TMEM237	614424
TMEM237	213300
TMEM238	NA
TMEM239	NA
TMEM241	NA
TMEM242	NA
TMEM243	NA
TMEM245	NA
TMEM246	NA
TMEM247	NA
TMEM248	NA
TMEM25	NA
TMEM252	NA
TMEM253	NA
TMEM255A	NA
TMEM255B	NA
TMEM256	NA
TMEM256-PLSCR3	NA
TMEM257	NA
TMEM258	NA
TMEM26	NA
TMEM261	NA
TMEM262	NA
TMEM267	NA
TMEM268	NA
TMEM27	NA
TMEM30A	NA
TMEM30B	NA
TMEM31	NA
TMEM33	NA
TMEM35A	NA
TMEM35B	NA
TMEM37	NA
TMEM38B	615066
TMEM39B	NA
TMEM40	NA
TMEM41A	NA
TMEM43	614302
TMEM43	604400
TMEM44	NA
TMEM45B	NA
TMEM47	NA
TMEM5	615041
TMEM50A	NA
TMEM51	NA
TMEM53	NA
TMEM54	NA
TMEM55A	NA
TMEM55B	NA
TMEM57	NA
TMEM59	NA
TMEM59L	NA
TMEM60	NA
TMEM61	NA
TMEM62	NA
TMEM63B	NA
TMEM67	615991
TMEM67	613550
TMEM67	610688
TMEM67	607361
TMEM67	216360
TMEM67	209900
TMEM69	NA
TMEM70	614052
TMEM71	NA
TMEM72	NA
TMEM74	NA
TMEM79	NA
TMEM81	NA
TMEM82	NA
TMEM86A	NA
TMEM86B	NA
TMEM88	NA
TMEM88B	NA
TMEM8A	NA
TMEM8B	NA
TMEM9	NA
TMEM91	NA
TMEM95	NA
TMEM97	NA
TMEM98	615972
TMEM9B	NA
TMF1	NA
TMIE	600971
TMIGD1	NA
TMIGD2	NA
TMLHE	300872
TMOD1	NA
TMOD2	NA
TMOD3	NA
TMOD4	NA
TMPO	613740
TMPRSS11A	NA
TMPRSS11B	NA
TMPRSS11D	NA
TMPRSS11E	NA
TMPRSS11F	NA
TMPRSS12	NA
TMPRSS13	NA
TMPRSS15	226200
TMPRSS2	NA
TMPRSS3	NA
TMPRSS4	NA
TMPRSS6	206200
TMSB10	NA
TMSB4X	NA
TMSB4XP1	NA
TMSB4XP2	NA
TMSB4XP6	NA
TMSB4Y	NA
TMTC1	NA
TMTC3	NA
TMUB1	NA
TMUB2	NA
TMX1	NA
TMX2	NA
TMX3	NA
TNC	615629
TNF	611162
TNF	600807
TNF	157300
TNFAIP1	NA
TNFAIP2	NA
TNFAIP3	616744
TNFAIP6	NA
TNFAIP8	NA
TNFAIP8L1	NA
TNFAIP8L2	NA
TNFAIP8L3	NA
TNFRSF10A	NA
TNFRSF10B	275355
TNFRSF10C	NA
TNFRSF10D	NA
TNFRSF11A	612301
TNFRSF11A	602080
TNFRSF11A	174810
TNFRSF11B	239000
TNFRSF12A	NA
TNFRSF13B	609529
TNFRSF13B	240500
TNFRSF13C	613494
TNFRSF13C	240500
TNFRSF14	NA
TNFRSF17	NA
TNFRSF18	NA
TNFRSF19	NA
TNFRSF1A	614810
TNFRSF1A	142680
TNFRSF1B	NA
TNFRSF21	NA
TNFRSF25	NA
TNFRSF4	615593
TNFRSF6B	NA
TNFRSF8	NA
TNFRSF9	NA
TNFSF10	NA
TNFSF11	259710
TNFSF12	NA
TNFSF12-TNFSF13	NA
TNFSF13	NA
TNFSF13B	NA
TNFSF14	NA
TNFSF15	NA
TNFSF18	NA
TNFSF4	608446
TNFSF8	NA
TNFSF9	NA
TNIK	617028
TNIP1	NA
TNIP2	NA
TNIP3	NA
TNK1	NA
TNK2	NA
TNKS	NA
TNKS1BP1	NA
TNKS2	NA
TNMD	NA
TNN	NA
TNNC1	613243
TNNC1	611879
TNNC2	NA
TNNI1	NA
TNNI2	601680
TNNI3	613690
TNNI3	613286
TNNI3	611880
TNNI3	115210
TNNI3K	616117
TNNT1	NA
TNNT2	612422
TNNT2	601494
TNNT2	115195
TNNT3	601680
TNP1	NA
TNP2	NA
TNPO1	NA
TNPO2	NA
TNPO3	NA
TNR	NA
TNRC6A	NA
TNRC6B	NA
TNRC6C	NA
TNS1	NA
TNS2	NA
TNS3	NA
TNS4	NA
TNXB	615963
TNXB	606408
TOB1	NA
TOB2	NA
TOE1	NA
TOLLIP	NA
TOM1	NA
TOM1L1	NA
TOM1L2	NA
TOMM20	NA
TOMM22	NA
TOMM34	NA
TOMM40	NA
TOMM40L	NA
TOMM5	NA
TOMM6	NA
TOMM7	NA
TOMM70	NA
TONSL	NA
TOP1	NA
TOP1MT	NA
TOP2A	NA
TOP2B	NA
TOP3A	NA
TOP3B	NA
TOPAZ1	NA
TOPBP1	NA
TOPORS	609923
TOR1A	128100
TOR1AIP1	617072
TOR1AIP2	NA
TOR1B	NA
TOR2A	NA
TOR3A	NA
TOX	NA
TOX2	NA
TOX3	NA
TOX4	NA
TP53	614740
TP53	607107
TP53	260500
TP53	260350
TP53	259500
TP53	202300
TP53	151623
TP53	137800
TP53	114550
TP53	114500
TP53	114480
TP53AIP1	NA
TP53BP1	NA
TP53BP2	NA
TP53I11	NA
TP53I13	NA
TP53I3	NA
TP53INP1	NA
TP53INP2	NA
TP53RK	NA
TP53TG3	NA
TP53TG3B	NA
TP53TG3C	NA
TP53TG3D	NA
TP53TG5	NA
TP63	605289
TP63	604292
TP63	603543
TP63	129400
TP63	106260
TP63	103285
TP73	NA
TPBG	NA
TPBGL	NA
TPCN1	NA
TPCN2	612267
TPD52	NA
TPD52L1	NA
TPD52L2	NA
TPD52L3	NA
TPGS1	NA
TPGS2	NA
TPH1	NA
TPH2	613003
TPH2	608516
TPI1	615512
TPK1	614458
TPM1	611878
TPM1	115196
TPM2	609285
TPM2	601680
TPM2	255310
TPM2	108120
TPM3	609284
TPM3	255310
TPM4	NA
TPMT	610460
TPO	NA
TPP1	204500
TPP2	NA
TPPP	NA
TPPP3	NA
TPR	NA
TPRA1	NA
TPRG1	NA
TPRKB	NA
TPRN	613307
TPRX1	NA
TPRXL	NA
TPSAB1	NA
TPSB2	NA
TPSD1	NA
TPSG1	NA
TPST1	NA
TPT1	NA
TPTE	NA
TPTE2	NA
TPX2	NA
TRA2A	NA
TRA2B	NA
TRABD	NA
TRABD2B	NA
TRADD	NA
TRAF1	NA
TRAF2	NA
TRAF3	614849
TRAF3IP1	616629
TRAF3IP2	615527
TRAF3IP2	614070
TRAF3IP3	NA
TRAF4	NA
TRAF5	NA
TRAF6	NA
TRAF7	NA
TRAFD1	NA
TRAIP	616777
TRAK1	NA
TRAK2	NA
TRAM1	NA
TRAM1L1	NA
TRANK1	NA
TRAP1	NA
TRAPPC1	NA
TRAPPC10	NA
TRAPPC11	615356
TRAPPC12	NA
TRAPPC13	NA
TRAPPC2	313400
TRAPPC2B	NA
TRAPPC2L	NA
TRAPPC3	NA
TRAPPC3L	NA
TRAPPC4	NA
TRAPPC5	NA
TRAPPC6A	NA
TRAPPC6B	NA
TRAPPC8	NA
TRAPPC9	NA
TRAT1	NA
TRDMT1	NA
TRDN	615441
TRDN	604772
TREH	612119
TREM1	NA
TREM2	221770
TREML1	NA
TREML2	NA
TRERF1	NA
TREX1	610448
TREX1	225750
TREX1	192315
TREX1	152700
TREX2	NA
TRGC1	NA
TRH	275120
TRHR	NA
TRIAP1	NA
TRIB1	NA
TRIB2	NA
TRIB3	NA
TRIL	NA
TRIM10	NA
TRIM11	NA
TRIM13	NA
TRIM15	NA
TRIM16	NA
TRIM16L	NA
TRIM17	NA
TRIM2	615490
TRIM21	NA
TRIM22	NA
TRIM23	NA
TRIM24	188550
TRIM25	NA
TRIM26	NA
TRIM27	NA
TRIM28	NA
TRIM29	NA
TRIM3	NA
TRIM31	NA
TRIM32	615988
TRIM32	254110
TRIM33	188550
TRIM34	NA
TRIM35	NA
TRIM36	NA
TRIM37	NA
TRIM38	NA
TRIM39	NA
TRIM4	NA
TRIM40	NA
TRIM41	NA
TRIM42	NA
TRIM43	NA
TRIM44	617142
TRIM45	NA
TRIM46	NA
TRIM47	NA
TRIM48	NA
TRIM49	NA
TRIM49B	NA
TRIM49C	NA
TRIM49D1	NA
TRIM49D2	NA
TRIM5	NA
TRIM50	NA
TRIM51	NA
TRIM52	NA
TRIM54	NA
TRIM55	NA
TRIM56	NA
TRIM58	NA
TRIM59	NA
TRIM6	NA
TRIM60	NA
TRIM61	NA
TRIM62	NA
TRIM63	NA
TRIM64	NA
TRIM64B	NA
TRIM65	NA
TRIM67	NA
TRIM68	NA
TRIM69	NA
TRIM7	NA
TRIM71	NA
TRIM72	NA
TRIM73	NA
TRIM74	NA
TRIM8	NA
TRIM9	NA
TRIML1	NA
TRIML2	NA
TRIO	617061
TRIOBP	609823
TRIP10	NA
TRIP11	200600
TRIP12	NA
TRIP13	NA
TRIP4	617066
TRIP4	616866
TRIP6	NA
TRIQK	NA
TRIT1	NA
TRMO	NA
TRMT1	NA
TRMT10A	616033
TRMT10B	NA
TRMT10C	616974
TRMT11	NA
TRMT112	NA
TRMT12	NA
TRMT13	NA
TRMT1L	NA
TRMT2A	NA
TRMT2B	NA
TRMT5	616539
TRMT6	NA
TRMT61A	NA
TRMT61B	NA
TRMU	613070
TRMU	580000
TRNT1	616959
TRNT1	616084
TRO	NA
TROAP	NA
TROVE2	NA
TRPA1	615040
TRPC1	NA
TRPC2	NA
TRPC3	616410
TRPC4	NA
TRPC4AP	NA
TRPC5	NA
TRPC6	603965
TRPC7	NA
TRPM1	NA
TRPM1	613216
TRPM2	NA
TRPM3	NA
TRPM4	604559
TRPM5	NA
TRPM6	602014
TRPM7	105500
TRPM8	NA
TRPS1	NA
TRPT1	NA
TRPV1	NA
TRPV2	NA
TRPV3	616400
TRPV3	614594
TRPV4	613508
TRPV4	606835
TRPV4	606071
TRPV4	600175
TRPV4	184252
TRPV4	184095
TRPV4	181405
TRPV4	168400
TRPV4	156530
TRPV4	113500
TRPV5	NA
TRPV6	NA
TRRAP	NA
TRUB1	NA
TRUB2	NA
TSACC	NA
TSC1	607341
TSC1	606690
TSC1	191100
TSC2	613254
TSC2	606690
TSC22D1	NA
TSC22D3	NA
TSC22D4	NA
TSEN15	617026
TSEN2	NA
TSEN34	NA
TSEN34	612390
TSEN54	277470
TSEN54	225753
TSFM	610505
TSG101	114480
TSGA10	NA
TSGA10IP	NA
TSGA13	NA
TSHB	275100
TSHR	609152
TSHR	603373
TSHR	275200
TSHZ1	607842
TSHZ2	NA
TSHZ3	NA
TSKS	NA
TSKU	NA
TSLP	NA
